Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class
Ransomware-Conti-0d3a5109f73f3d6667be468ff658dd9cb401abb1d4648daea4dd7ca6f96fc9d8-6.raw,38.56187526831693,14.739973643290885,10.263409642728675,0.0,227.32354373644785,1523.9678036971454,39.23684211,8707.134617807062,231.66653621339495,0.0,213.60103017081713,2945.56210579777,40.4749783576286,662.0579341216485,701.7889989066426,95.00004390390268,592.4893838656433,117.49096969918659,162.0,246.31286089736517,44.87430365183313,82.1455388582271,44.874154479736816,0.027390905612495686,0.053600732193950555,0.02739061327911573,1.3223245025236663,3.0,7.934861119270877,0.7062169512862564,4.706002307647475,-0.004571552742094089,5.427492742066295,5.296885053585382,9.427547199306199,6.705999771862914,10.560812386403043,0.11056056561177005,0.00012895297086977677,0.12282000666717771,0.11047495749789558,0.2153131074465537,0.16825706664822115,0.2498123017079964,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,122.2814025845715,85.67117441918879,0.0022875747240256217,8.0,Malware
Ransomware-Conti-0abf453fb781ef2077b9b655dc2ccd508dc7c0172df99fd7c2160bbb18e79a4e-4.raw,44.5618755747694,16.73997366393074,9.453600987777978,0.0,211.90607983164128,1702.967799084961,37.95454545,9312.13465538207,216.24907185205558,0.0,253.60101798062544,3122.5621048996927,46.47497831557595,687.0579331418728,753.7889962391943,110.00004421293761,641.4893842349921,127.490969535882,187.0,277.3128621465221,48.87430337266006,92.14553892710558,48.87415434598501,0.02650667945417866,0.05344728738652116,0.02650638740932701,1.3223245025236663,3.0,7.934861119270877,0.7062169512862564,-0.2939978621449004,-0.004571552742094089,0.427492769446175,0.2968850333480777,4.427547097142002,1.7059996759235756,5.560812254630157,-0.0057185008764573525,0.00012895297086977677,0.006540935149477949,-0.005804114224663717,0.09691987439842267,0.05092091347772069,0.13036198629738743,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,122.2814025845715,85.67117441918879,0.0022875747240256217,8.0,Malware
Ransomware-Conti-0f6c2223826e4b5ccac810af8ef4a5cc9611293755d605c54b01787d44798637-4.raw,42.56187544470992,15.739973689936075,9.991479831693209,0.0,220.11928203332292,1665.9677931222764,38.88095238,8101.8653311002745,224.46227442500475,0.0,226.60101051066897,3107.5621033480465,44.474978245654576,664.0579294120602,770.7889959125033,107.00004403191608,636.4893854120397,130.49096981459405,183.0,276.31286077046394,47.87430372174633,89.1455392900943,47.87415410015226,0.02654773231610969,0.052878461402904864,0.026547440221345725,1.3223245025236663,3.0,7.934861119270877,0.7062169512862564,-0.2939978621449004,-0.004571552742094089,0.427492769446175,0.2968850333480777,4.427547097142002,1.7059996759235756,5.560812254630157,-0.0057185008764573525,0.00012895297086977677,0.006540935149477949,-0.005804114224663717,0.10124887985922859,0.05308541658228928,0.13685549229521288,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,123.28140260112716,86.67117438947045,0.0022875747240256217,8.0,Malware
Ransomware-Conti-1bfc3d8fffbad1e0bc5a68af4bccb1e23bc546872c8308415b7c32e693061d36-6.raw,38.56187526831693,14.739973643290885,10.026567603979338,0.0,223.2182813368393,1479.9678066971,38.07894737,8552.134623870916,233.25828591587543,0.0,207.60100060267405,2896.562091125309,39.474978260324924,652.0579309510924,687.7889941712075,93.00004398191257,586.4893830105927,114.49097028139033,160.0,237.31285723045139,44.87430365183313,81.14553897922335,44.874154479736816,0.028452967519930192,0.054894068323438495,0.028452675376587126,1.3223245025236663,3.0,7.934861119270877,0.7062169512862564,2.7060022046832586,-0.004571552742094089,4.427492671100614,3.2968849570118444,8.427547153389561,4.70599975101096,9.56081238622609,0.06745223180174365,0.00012895297086977677,0.10410191142898473,0.06736661882263889,0.20113273460399342,0.1274175881766047,0.23790078982320845,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,119.28140253490453,85.67117441918879,0.0022875747240256217,8.0,Malware
Ransomware-Conti-1ad846f2f8c7293625578dc11af45ba0d164c7d455403954ddf3092b75c8bbd0-7.raw,37.56187558005405,14.739973643290885,10.266254678762836,0.0,228.80718489051165,1477.9677952218979,39.05405405,8548.13472090364,233.15017826057158,0.0,202.60101782478387,2890.562100108401,39.474978260324924,686.9420639259813,686.7889816792378,93.00004398191257,586.4893830105927,114.49097028139033,160.0,237.31285723045139,44.87430365183313,81.14553897922335,44.874154479736816,0.028432945613373537,0.054857284369239034,0.028432653391099995,1.3223245025236663,3.0,7.934861119270877,0.7062169512862564,5.706002096275087,-0.004571552742094089,6.427492813031976,6.296884880675611,10.427547245222836,7.705999650860526,11.56081225569188,0.13381638231790796,-0.00012895297918011334,0.14607581629227573,0.13373076907479087,0.23856892664699808,0.19151287797221178,0.2730681148845604,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,119.28140253490453,85.67117441918879,0.0022875747240256217,8.0,Malware
Ransomware-Conti-0f0c5d509c203bee790b5e0e80deb0704be57aa386e9d1ccc2442a1c523c23e2-3.raw,35.561875198816665,13.739973664452853,10.158146514395636,0.0,188.62880283580648,1265.9677971714639,35.22857143,6711.134710369609,192.97179854938426,0.0,151.6010176689423,2016.5620481141598,35.47497818404757,438.05794503791776,596.7889917495695,88.00004447497368,404.4893816387254,93.49096991338016,113.0,195.31286045927652,38.87430351200673,73.14553866835237,38.87415412182311,0.028258247341949358,0.05691872043155806,0.028257955660941705,0.3223242895776499,2.0,1.9348625778030737,0.7062169512862564,-0.2939978621449004,-0.004571552742094089,0.427492769446175,0.2968850333480777,4.427547097142002,1.7059996759235756,4.56081238534132,-0.0057185008764573525,0.00012895297086977677,0.006540935149477949,-0.005804114224663717,0.12029649707963283,0.06260922470343597,0.13685549229521288,136.98082080603822,386.0,220.0,25.982864973115365,23.152488165591713,114.0,0.0,115.2814026364109,87.67117440875097,0.0022875747240256217,8.0,Malware
Ransomware-Conti-1b627ebe5395d64e0fff2bc901aa848b2cc2990a871153a5b637a2a431e1168c-8.raw,39.561875458935624,14.739973643290885,9.260710711887706,0.0,189.83906078754262,1321.9678040717063,33.05128205,7459.134687787744,194.18205452151818,0.0,1030.398994776479,2158.4378671042323,40.4749783576286,523.9420603392127,606.789003234506,97.00004442196554,477.4893854282765,109.49097036304263,111.0,216.31285884486397,143.87430372462467,179.14553863115972,143.8741564755231,0.10900854977636437,0.13602774728987016,0.1090082630999725,0.3223242895776499,2.0,1.9348625778030737,1.2937830595639366,-0.2939978621449004,-0.004571552742094089,0.427492769446175,0.2968850333480777,4.427547097142002,1.7059996759235756,7.560812385872182,-0.0057185008764573525,-0.00012895297918011334,0.006540935149477949,-0.005804114224663717,0.10857488717144297,0.05674841882859716,0.19912655664630755,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,117.28140266952222,87.67117440875097,-0.0022875746789907856,8.0,Malware
Ransomware-Conti-01b2f5e13c31758730e1f267cc2a5642b72f55d9d25edecc30d2be4cde8e89f8-10.raw,37.56187558005405,13.739973664452853,9.509497810980458,0.0,204.2936723354702,1390.9678069594083,36.7027027,6482.865296448446,208.63666480249117,0.0,173.6010423610087,2510.5620608000345,38.47497847595861,578.057935988708,585.7889961313534,91.00004405992246,492.48937906274926,103.49096975007555,112.0,215.31286182761067,41.87430358191993,78.14553806337116,41.874153742238555,0.027734216262713614,0.055371444378381596,0.027733924618932673,0.3223242895776499,2.0,1.9348625778030737,0.7062169512862564,-0.2939978621449004,-0.004571552742094089,0.427492769446175,0.2968850333480777,4.427547097142002,1.7059996759235756,4.56081238534132,-0.0057185008764573525,0.00012895297086977677,0.006540935149477949,-0.005804114224663717,0.11411889042950799,0.05952042149716251,0.12913348670958763,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,116.28140231750854,87.67117440875097,0.0022875747240256217,8.0,Malware
Ransomware-Conti-1ba334842c8d8b6c7803bde327c7b7bc0538a7ba004658ee5d41a00c27ccdb7b-6.raw,42.56187544470992,15.739973689936075,9.61052741408766,0.0,214.285950444485,1613.9677895220998,37.64285714,7856.865362955476,218.62894180073397,0.0,237.60102285670212,3031.5621050901236,44.474978245654576,692.0579347271508,728.788995885543,107.00004403191608,602.4893815115481,120.49097000567012,178.0,266.3128622656993,46.87430407083259,88.14553941109055,46.87415385431951,0.027034392704657406,0.054352145376203635,0.02703410021217379,1.3223245025236663,3.0,7.934861119270877,0.7062169512862564,0.7060022769553729,-0.004571552742094089,1.4274927130090944,1.2968849489169227,5.427547143058639,2.7059997301590073,6.560812385695227,0.017537312421188125,0.00012895297086977677,0.02979674867327758,0.017451702541512647,0.12228985393236681,0.0752338083194232,0.1567890490017403,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,121.28140256801584,86.67117438947045,0.0022875747240256217,8.0,Malware
Ransomware-Conti-1bc01ebbfd3b88898939d02cd7d3ae23bfa9b39f16f17a56f69b280bd690fdca-10.raw,36.56187538943536,13.739973664452853,10.297035400937213,0.0,227.59547417779694,1451.967803246979,39.41666667,8289.134660884385,231.93846710002452,0.0,188.60099069467913,2822.5620738667717,38.47497847595861,638.0579371997128,644.7889958316227,90.00004380089104,529.4893890595351,111.49096997490679,151.0,234.31285746108176,43.874304000919395,79.14553922121583,43.874154233904065,0.027868554723783263,0.05370887932524522,0.027868262278161186,1.3223245025236663,3.0,7.934861119270877,0.7062169512862564,-0.2939978621449004,-0.004571552742094089,0.427492769446175,0.2968850333480777,4.427547097142002,1.7059996759235756,4.56081238534132,-0.0057185008764573525,-0.00012895297918011334,0.006540935149477949,-0.005804114224663717,0.11712189331388889,0.061021923078394116,0.13288723962355886,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,118.28140268607787,87.67117440875097,0.0022875747240256217,8.0,Malware
Ransomware-Conti-0da4999f9ddb8c55213410de69b03688771440e7f04a3016f4c7675a8b789087-6.raw,40.56187539837641,15.739973689936075,9.658146466288352,0.0,217.75380696108485,1538.9677915094685,37.65,8752.134604911389,222.0968001163879,0.0,227.6009945075782,2950.5621063149856,42.4749782392986,682.0579315565948,692.7889999136758,99.00004404591927,594.4893822610704,117.49096969918659,164.0,237.31285723045139,47.87430372174633,87.14553953208679,47.87415410015226,0.029166790559155144,0.056524709369861516,0.02916649845739274,2.3223242154833255,4.0,13.934859660738681,0.7062169512862564,3.7060021685472018,-0.004571552742094089,4.427492671100614,4.296885049537921,8.427547153389561,5.705999717627482,9.56081238622609,0.08519059056751356,0.00012895297086977677,0.09745002863200553,0.08510497745816903,0.18782896399640353,0.14183000477109486,0.2212710774214664,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,119.28140253490453,86.67117438947045,0.0022875747240256217,8.0,Malware
Ransomware-Conti-0da4999f9ddb8c55213410de69b03688771440e7f04a3016f4c7675a8b789087-1.raw,42.56187544470992,15.739973689936075,10.943860828575744,0.0,223.4526160849859,1659.967788172178,38.73809524,9400.134678107086,227.79560924473418,0.0,241.60102163768295,3143.562097468247,44.474978245654576,669.0579309973382,866.7889898972644,106.00004407092102,638.4893838074669,124.4909696737421,180.0,268.31286065901077,50.87430379165953,92.14553892710558,50.874153720567705,0.02835516262465362,0.054700496352051015,0.02835487030001352,2.3223242154833255,4.0,13.934859660738681,0.7062169512862564,0.7060022769553729,-0.004571552742094089,1.4274927130090944,1.2968849489169227,5.427547143058639,2.7059997301590073,6.560812385695227,0.017537312421188125,0.00012895297086977677,0.02979674867327758,0.017451702541512647,0.12228985393236681,0.0752338083194232,0.1567890490017403,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,122.2814025845715,86.67117438947045,0.0022875747240256217,8.0,Malware
Ransomware-Conti-0cba6979b479284f105524b2d812385b217dd258e0c1cd05e20e2bd0bec543b2-10.raw,40.56187539837641,15.739973689936075,9.458146522455579,0.0,213.87880517552878,1555.9677907969938,38.075,8597.134610975241,218.2217988849908,0.0,207.60100060267405,2909.5621116775696,42.4749782392986,713.057934260386,652.7889823326198,98.00004378688784,555.4893795376264,114.49097028139033,157.0,246.31286089736517,44.87430365183313,84.1455386162346,44.874154479736816,0.026577469263273874,0.053365319392825364,0.026577177190719777,1.3223245025236663,3.0,7.934861119270877,0.7062169512862564,0.7060022769553729,-0.004571552742094089,1.4274927130090944,1.2968849489169227,5.427547143058639,2.7059997301590073,6.560812385695227,0.0186717422134455,0.00012895297086977677,0.030931179219354645,0.01858613127761073,0.12796200342766156,0.07863709873509271,0.16473005811735275,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,118.28140268607787,87.67117440875097,0.0022875747240256217,8.0,Malware
Ransomware-Conti-00c94d11bd197ba47fc17b9165a681164cecf664a056c28b16832629ea74e8dd-3.raw,41.561875463406146,15.739973689936075,11.475219700055733,0.0,228.79466032995413,1647.9677979223195,39.3902439,9409.134675527952,233.13765357704122,0.0,221.6010277327788,3193.5620786310246,43.47497825836794,688.9420681225588,885.7889932854953,104.00004414893091,635.4893833799416,127.490969535882,181.0,274.31286019775007,47.87430372174633,88.14553941109055,47.87415410015226,0.026812274494685942,0.05277638245004853,0.026811982666825104,1.3223245025236663,3.0,7.934861119270877,0.7062169512862564,0.7060022769553729,-0.004571552742094089,1.4274927130090944,1.2968849489169227,5.427547143058639,2.7059997301590073,6.560812385695227,0.018091023722390732,0.00012895297086977677,0.030350459818649533,0.01800541094068034,0.12505840272824872,0.07689493769970823,0.1606650190569215,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,122.2814025845715,86.67117438947045,0.0022875747240256217,8.0,Malware
Ransomware-Conti-0dd1f2811ba00fed13cc95830eb6c03ddac7d345873993266c680fe6b9e46e0f-4.raw,41.561875463406146,15.739973689936075,9.865463644472323,0.0,221.0629523423501,1637.9677896721553,39.14634146,9092.13464171843,225.405946235543,0.0,218.6010129487072,3060.562117693723,43.47497825836794,681.9420623407033,740.7889898163838,104.00004414893091,632.4893857868008,127.490969535882,180.0,274.31286019775007,46.87430407083259,87.14553953208679,46.87415385431951,0.026423835689302372,0.05257813920951403,0.026423543504376534,1.3223245025236663,3.0,7.934861119270877,0.7062169512862564,-0.2939978621449004,-0.004571552742094089,0.427492769446175,0.2968850333480777,4.427547097142002,1.7059996759235756,5.560812254630157,-0.0057185008764573525,-0.00012895297918011334,0.006540935149477949,-0.005804114224663717,0.1035717597022176,0.05424685401433671,0.14033981302298035,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,121.28140256801584,85.67117441918879,0.0022875747240256217,8.0,Malware
Ransomware-Conti-0b1bbcbecc79cd91a465e3095a64adc39c7bd15a6c29b748264da16a504d1938-1.raw,39.561875458935624,14.739973643290885,11.517120884482036,0.0,233.4800886293874,1592.9678065848475,40.0,9161.134737008797,237.82308220586106,0.0,216.6010449548886,3077.5621002447547,41.474978141994924,666.9420664910349,849.7889902239555,100.00004400691432,630.4893817226047,121.49096981160221,176.0,266.3128622656993,48.87430337266006,87.14553953208679,48.87415434598501,0.02836668634777571,0.05389567925700808,0.028366394554323764,1.3223245025236663,3.0,7.934861119270877,0.7062169512862564,3.7060021685472018,-0.004571552742094089,4.427492671100614,4.296885049537921,8.427547153389561,5.705999717627482,9.56081238622609,0.087304755722617,0.00012895297086977677,0.09956419314337808,0.08721914246147958,0.19205729541152183,0.1450012488078128,0.2265564921086939,137.98082078349768,389.0,221.0,25.982864973115365,24.152488228928377,116.0,0.0,121.28140256801584,86.67117438947045,0.0022875747240256217,8.0,Malware
